Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
Ilir Latifi,loss,Gegard Mousasi,"0
","18
","1
","0
","UFC on FUEL TV: Mousasi vs Latifi
          


          
          Apr. 06, 2013",U-DEC,3,5:00
Sione Latu,win,Joey Roberts,"0
","9
","1
","0
","UFC 19: Ultimate Young Guns
          


          
          Mar. 05, 1999",KO/TKO,1,10:01
Phillip Latu,loss,Navajo Stirling,"0
","25
","0
","0
","DWCS 8.5
          


          
          Sep. 10, 2024","KO/TKO
",2,2:21
Jenel Lausa,loss,Yuta Sasaki,"0
","7
","0
","0
","UFC Fight Night: Cowboy vs. Edwards
          


          
          Jun. 23, 2018","SUB
",2,4:04
Jenel Lausa,loss,Eric Shelton,"0
","5
","1
","2
","UFC Fight Night: Werdum vs. Tybura
          


          
          Nov. 18, 2017",U-DEC,3,5:00
Jenel Lausa,loss,Bibulatov Magomed,"0
","10
","0
","0
","UFC 210: Cormier vs. Johnson 2
          


          
          Apr. 08, 2017",U-DEC,3,5:00
Jenel Lausa,win,Yao Zhikui,"2
","56
","1
","1
","UFC Fight Night: Whittaker vs. Brunson
          


          
          Nov. 26, 2016",U-DEC,3,5:00
Joe Lauzon,win,Jonathan Pearce,"0
","25
","1
","0
","UFC Fight Night: Reyes vs. Weidman
          


          
          Oct. 18, 2019","KO/TKO
",1,1:33
Joe Lauzon,loss,Chris Gruetzemacher,"0
","48
","0
","0
","UFC 223: Khabib vs. Iaquinta
          


          
          Apr. 07, 2018",KO/TKO,2,5:00
Joe Lauzon,loss,Clay Guida,"0
","1
","0
","0
","UFC Fight Night: Poirier vs. Pettis
          


          
          Nov. 11, 2017","KO/TKO
",1,1:07
Joe Lauzon,loss,Stevie Ray,"0
","46
","5
","1
","UFC Fight Night: Swanson vs. Lobov
          


          
          Apr. 22, 2017",M-DEC,3,5:00
Joe Lauzon,win,Marcin Held,"0
","20
","1
","1
","UFC Fight Night: Rodriguez vs. Penn
          


          
          Jan. 15, 2017",S-DEC,3,5:00
Joe Lauzon,loss,Jim Miller,"0
","54
","3
","1
","UFC on FOX: Maia vs. Condit
          


          
          Aug. 27, 2016",S-DEC,3,5:00
Joe Lauzon,win,Diego Sanchez,"1
","22
","0
","0
","UFC 200: Tate vs Nunes
          


          
          Jul. 09, 2016","KO/TKO
",1,1:26
Joe Lauzon,loss,Evan Dunham,"0
","42
","0
","0
","The Ultimate Fighter: Team McGregor vs. Team Faber Finale
          


          
          Dec. 11, 2015",U-DEC,3,5:00
Joe Lauzon,win,Takanori Gomi,"0
","15
","1
","0
","UFC on FOX: Dillashaw vs. Barao II
          


          
          Jul. 25, 2015","KO/TKO
",1,2:37
Joe Lauzon,loss,Al Iaquinta,"0
","32
","0
","0
","UFC 183: Silva vs Diaz
          


          
          Jan. 31, 2015","KO/TKO
",2,3:34
Joe Lauzon,win,Michael Chiesa,"0
","21
","2
","0
","UFC Fight Night: Jacare vs Mousasi
          


          
          Sep. 05, 2014",KO/TKO,2,2:14
Joe Lauzon,win,Mac Danzig,"0
","43
","3
","2
","UFC on FOX: Johnson vs. Benavidez 2
          


          
          Dec. 14, 2013",U-DEC,3,5:00
Joe Lauzon,loss,Michael Johnson,"0
","25
","0
","0
","UFC Fight Night: Shogun vs Sonnen
          


          
          Aug. 17, 2013",U-DEC,3,5:00
Joe Lauzon,loss,Jim Miller,"0
","35
","0
","3
","UFC 155: Dos Santos vs Velasquez II
          


          
          Dec. 29, 2012",U-DEC,3,5:00
Joe Lauzon,win,Jamie Varner,"0
","44
","2
","1
","UFC on FOX: Shogun vs Vera
          


          
          Aug. 04, 2012","SUB
",3,2:44
Joe Lauzon,loss,Anthony Pettis,"0
","0
","0
","0
","UFC 144: Edgar vs Henderson
          


          
          Feb. 25, 2012","KO/TKO
",1,1:21
Joe Lauzon,win,Melvin Guillard,"0
","2
","0
","1
","UFC 136: Edgar vs Maynard 3
          


          
          Oct. 08, 2011","SUB
",1,0:47
Joe Lauzon,win,Curt Warburton,"1
","12
","0
","1
","UFC Live: Kongo vs Barry
          


          
          Jun. 26, 2011","SUB
",1,1:58
Joe Lauzon,loss,George Sotiropoulos,"0
","16
","0
","0
","UFC 123: Rampage vs Machida
          


          
          Nov. 20, 2010","SUB
",2,2:43
Joe Lauzon,win,Gabe Ruediger,"0
","19
","2
","1
","UFC 118: Edgar vs Penn 2
          


          
          Aug. 28, 2010","SUB
",1,2:01
Joe Lauzon,loss,Sam Stout,"0
","26
","4
","2
","UFC 108: Evans vs Silva
          


          
          Jan. 02, 2010",U-DEC,3,5:00
Joe Lauzon,win,Jeremy Stephens,"0
","11
","2
","4
","UFC Fight Night: Lauzon vs Stephens
          


          
          Feb. 07, 2009","SUB
",2,4:43
Joe Lauzon,win,Kyle Bradley,"0
","23
","1
","2
","UFC Fight Night: Diaz vs Neer
          


          
          Sep. 17, 2008","KO/TKO
",2,1:34
Joe Lauzon,loss,Kenny Florian,"0
","5
","2
","2
","UFC Fight Night: Florian vs Lauzon
          


          
          Apr. 02, 2008","KO/TKO
",2,3:28
Joe Lauzon,win,Jason Reinhardt,"0
","5
","1
","1
","UFC 78: Validation
          


          
          Nov. 17, 2007","SUB
",1,1:14
Joe Lauzon,win,Brandon Melendez,"0
","4
","3
","6
","The Ultimate Fighter: Team Pulver vs. Team Penn Finale
          


          
          Jun. 23, 2007","SUB
",2,2:09
Joe Lauzon,win,Jens Pulver,"1
","9
","1
","0
","UFC 63: Hughes vs Penn
          


          
          Sep. 23, 2006","KO/TKO
",1,0:48
Dan Lauzon,loss,Efrain Escudero,"0
","17
","0
","0
","UFC 114: Rampage vs Evans
          


          
          May. 29, 2010",U-DEC,3,5:00
Dan Lauzon,loss,Cole Miller,"1
","10
","1
","0
","UFC 108: Evans vs Silva
          


          
          Jan. 02, 2010","SUB
",1,3:05
Dan Lauzon,win,King Green,"0
","2
","0
","5
","Affliction - Day of Reckoning
          


          
          Jan. 24, 2009","SUB
",1,4:55
Dan Lauzon,loss,Spencer Fisher,"0
","8
","2
","0
","UFC 64: Unstoppable
          


          
          Oct. 14, 2006","KO/TKO
",1,4:38
Sandra Lavado,loss,Karolina Wojcik,"0
","13
","0
","0
","DWCS 6.3
          


          
          Aug. 09, 2022",U-DEC,3,5:00
Chatt Lavender,loss,Tony DeSouza,"--
","--
","--
","--
","WFA 1
          


          
          Nov. 03, 2001",KO/TKO,1,3:24
Muhammed Lawal,nc,Lorenz Larkin,"0
","39
","2
","0
","Strikeforce - Rockhold vs. Jardine
          


          
          Jan. 07, 2012",Overturned,2,1:32
Muhammed Lawal,win,Roger Gracie,"1
","11
","0
","0
","Strikeforce - Barnett vs. Kharitonov
          


          
          Sep. 10, 2011","KO/TKO
",1,4:33
Muhammed Lawal,loss,Rafael Cavalcante,"0
","54
","2
","0
","Strikeforce - Houston
          



          
          Aug. 21, 2010","KO/TKO
",3,1:14
Muhammed Lawal,win,Gegard Mousasi,"0
","66
","11
","0
","Strikeforce - Nashville
          



          
          Apr. 17, 2010",U-DEC,5,5:00
Muhammed Lawal,win,Mike Whitehead,"1
","12
","0
","0
","Strikeforce - Evolution
          


          
          Dec. 19, 2009","KO/TKO
",1,3:08
Muhammed Lawal,win,Mark Kerr,"0
","8
","1
","0
","M-1 Global - Breakthrough
          


          
          Aug. 28, 2009","KO/TKO
",1,0:25
Muhammed Lawal,win,Ryo Kawamura,"0
","59
","15
","0
","Sengoku - Seventh Battle
          


          
          Mar. 20, 2009",U-DEC,3,5:00
Muhammed Lawal,win,Yukiya Naito,"1
","20
","0
","0
","Sengoku - no Ran 2009
          


          
          Jan. 04, 2009","KO/TKO
",1,3:54
Muhammed Lawal,win,Fabio Silva,"0
","63
","6
","0
","Sengoku - Sixth Battle
          


          
          Nov. 01, 2008","KO/TKO
",3,0:41
Muhammed Lawal,win,Travis Wiuff,"0
","8
","1
","0
","Sengoku - Fifth Battle
          


          
          Sep. 28, 2008","KO/TKO
",1,2:11
Robbie Lawler,win,Niko Price,"1
","8
","0
","0
","UFC 290: Volkanovski vs. Rodriguez
          


          
          Jul. 08, 2023","KO/TKO
",1,0:38
Robbie Lawler,loss,Bryan Barberena,"0
","81
","0
","0
","UFC 276: Adesanya vs. Cannonier
          


          
          Jul. 02, 2022","KO/TKO
",2,4:47
Robbie Lawler,win,Nick Diaz,"0
","131
","0
","0
","UFC 266: Volkanovski vs. Ortega
          


          
          Sep. 25, 2021","KO/TKO
",3,0:44
Robbie Lawler,loss,Neil Magny,"0
","26
","0
","0
","UFC Fight Night: Smith vs. Rakic
          


          
          Aug. 29, 2020",U-DEC,3,5:00
Robbie Lawler,loss,Colby Covington,"0
","78
","0
","0
","UFC Fight Night: Covington vs. Lawler
          


          
          Aug. 03, 2019",U-DEC,5,5:00
Robbie Lawler,loss,Ben Askren,"0
","26
","1
","0
","UFC 235: Jones vs. Smith
          


          
          Mar. 02, 2019","SUB
",1,3:20
Robbie Lawler,loss,Rafael Dos Anjos,"0
","86
","0
","0
","UFC Fight Night: Lawler vs. Dos Anjos
          


          
          Dec. 16, 2017",U-DEC,5,5:00
Robbie Lawler,win,Donald Cerrone,"0
","77
","0
","0
","UFC 214: Cormier vs. Jones 2
          


          
          Jul. 29, 2017",U-DEC,3,5:00
Robbie Lawler,loss,Tyron Woodley,"0
","3
","0
","0
","UFC 201: Lawler vs. Woodley
          



          
          Jul. 30, 2016","KO/TKO
",1,2:12
Robbie Lawler,win,Carlos Condit,"1
","92
","0
","0
","UFC 195: Lawler vs Condit
          



          
          Jan. 02, 2016",S-DEC,5,5:00
Robbie Lawler,win,Rory MacDonald,"1
","70
","0
","0
","UFC 189: Mendes vs McGregor
          



          
          Jul. 11, 2015","KO/TKO
",5,1:00
Robbie Lawler,win,Johny Hendricks,"0
","116
","0
","0
","UFC 181: Hendricks vs Lawler II
          



          
          Dec. 06, 2014",S-DEC,5,5:00
Robbie Lawler,win,Matt Brown,"0
","80
","2
","0
","UFC on FOX: Lawler vs Brown
          


          
          Jul. 26, 2014",U-DEC,5,5:00
Robbie Lawler,win,Jake Ellenberger,"1
","68
","0
","0
","UFC 173: Barao vs Dillashaw
          


          
          May. 24, 2014","KO/TKO
",3,3:06
Robbie Lawler,loss,Johny Hendricks,"0
","150
","0
","0
","UFC 171: Hendricks vs Lawler
          



          
          Mar. 15, 2014",U-DEC,5,5:00
Robbie Lawler,win,Rory MacDonald,"1
","44
","0
","0
","UFC 167: St-Pierre vs Hendricks
          


          
          Nov. 16, 2013",S-DEC,3,5:00
Robbie Lawler,win,Bobby Voelker,"1
","28
","1
","0
","UFC on FOX: Johnson vs Moraga
          


          
          Jul. 27, 2013","KO/TKO
",2,0:24
Robbie Lawler,win,Josh Koscheck,"0
","9
","0
","0
","UFC 157: Rousey vs Carmouche
          


          
          Feb. 23, 2013","KO/TKO
",1,3:57
Robbie Lawler,loss,Lorenz Larkin,"0
","24
","0
","0
","Strikeforce - Rockhold vs Kennedy
          


          
          Jul. 14, 2012",U-DEC,3,5:00
Robbie Lawler,win,Adlan Amagov,"1
","6
","0
","0
","Strikeforce - Rockhold vs. Jardine
          


          
          Jan. 07, 2012","KO/TKO
",1,1:48
Robbie Lawler,loss,Tim Kennedy,"0
","11
","0
","0
","Strikeforce - Fedor vs. Henderson
          


          
          Jul. 30, 2011",U-DEC,3,5:00
Robbie Lawler,loss,Jacare Souza,"0
","14
","0
","0
","Strikeforce - Diaz vs. Cyborg
          



          
          Jan. 29, 2011","SUB
",3,2:00
Robbie Lawler,win,Matt Lindland,"1
","8
","0
","0
","Strikeforce - Henderson vs. Babalu
          


          
          Dec. 04, 2010","KO/TKO
",1,0:50
Robbie Lawler,loss,Renato Sobral,"0
","33
","0
","0
","Strikeforce - Los Angeles
          


          
          Jun. 16, 2010",U-DEC,3,5:00
Robbie Lawler,win,Melvin Manhoef,"1
","3
","0
","0
","Strikeforce - Miami
          


          
          Jan. 30, 2010","KO/TKO
",1,3:33
Robbie Lawler,loss,Jake Shields,"0
","4
","0
","0
","Strikeforce - Lawler vs. Shields
          


          
          Jun. 06, 2009","SUB
",1,2:02
Robbie Lawler,win,Scott Smith,"2
","43
","0
","0
","EliteXC - Unfinished Business
          


          
          Jul. 26, 2008","KO/TKO
",2,2:35
Robbie Lawler,nc,Scott Smith,"0
","69
","0
","0
","EliteXC - Primetime
          


          
          May. 31, 2008",CNC,3,3:26
Robbie Lawler,win,Murilo Rua,"1
","53
","1
","0
","EliteXC - Uprising
          


          
          Sep. 15, 2007","KO/TKO
",3,2:04
Robbie Lawler,win,Joey Villasenor,"1
","3
","0
","0
","PRIDE 32: The Real Deal
          


          
          Oct. 21, 2006","KO/TKO
",1,0:22
Robbie Lawler,loss,Evan Tanner,"0
","3
","1
","0
","UFC 50: The War Of '04
          


          
          Oct. 22, 2004","SUB
",1,2:22
Robbie Lawler,loss,Nick Diaz,"0
","16
","0
","0
","UFC 47: It's On!
          


          
          Apr. 02, 2004","KO/TKO
",2,1:31
Robbie Lawler,win,Chris Lytle,"1
","30
","3
","0
","UFC 45: Revolution
          


          
          Nov. 21, 2003",U-DEC,3,5:00
Robbie Lawler,loss,Pete Spratt,"0
","15
","2
","0
","UFC 42: Sudden Impact
          


          
          Apr. 25, 2003","SUB
",2,2:28
Robbie Lawler,win,Tiki Ghosn,"1
","5
","0
","0
","UFC 40: Vendetta
          


          
          Nov. 22, 2002","KO/TKO
",1,1:29
Robbie Lawler,win,Steve Berger,"1
","28
","1
","0
","UFC 37.5: As Real As It Gets
          


          
          Jun. 22, 2002","KO/TKO
",2,0:27
Robbie Lawler,win,Aaron Riley,"1
","64
","6
","0
","UFC 37: High Impact
          


          
          May. 10, 2002",U-DEC,3,5:00
Tom Lawlor,loss,Corey Anderson,"0
","31
","1
","0
","UFC 196: McGregor vs Diaz
          


          
          Mar. 05, 2016",U-DEC,3,5:00
Tom Lawlor,win,Gian Villante,"1
","22
","0
","0
","UFC on FOX: Dillashaw vs. Barao II
          


          
          Jul. 25, 2015","KO/TKO
",2,0:27
Tom Lawlor,win,Michael Kuiper,"0
","7
","0
","1
","UFC on FUEL TV: Mousasi vs Latifi
          


          
          Apr. 06, 2013","SUB
",2,1:05
Tom Lawlor,loss,Francis Carmont,"0
","20
","2
","2
","UFC 154: St-Pierre vs Condit
          


          
          Nov. 17, 2012",S-DEC,3,5:00
Tom Lawlor,win,Jason MacDonald,"1
","5
","0
","0
","UFC on FUEL TV: Korean Zombie vs Poirier
          


          
          May. 15, 2012","KO/TKO
",1,0:50
Tom Lawlor,loss,Chris Weidman,"0
","2
","0
","0
","UFC 139: Shogun vs Henderson
          


          
          Nov. 19, 2011","SUB
",1,2:07
Tom Lawlor,win,Patrick Cote,"0
","49
","5
","3
","UFC 121: Lesnar vs Velasquez
          


          
          Oct. 23, 2010",U-DEC,3,5:00
Tom Lawlor,loss,Joe Doerksen,"1
","42
","0
","0
","UFC 113: Machida vs Shogun 2
          


          
          May. 08, 2010","SUB
",2,2:10
Tom Lawlor,loss,Aaron Simpson,"0
","52
","1
","2
","UFC Fight Night: Maynard vs Diaz
          


          
          Jan. 11, 2010",S-DEC,3,5:00
Tom Lawlor,win,CB Dollaway,"0
","0
","0
","1
","UFC 100
          


          
          Jul. 11, 2009","SUB
",1,0:55
Tom Lawlor,win,Kyle Kingsbury,"0
","14
","7
","0
","The Ultimate Fighter: Team Nogueira vs. Team Mir Finale
          


          
          Dec. 13, 2008",U-DEC,3,5:00
Justin Lawrence,loss,Daniel Pineda,"0
","0
","0
","0
","The Ultimate Fighter: Team Jones vs. Team Sonnen Finale
          


          
          Apr. 13, 2013","SUB
",1,1:35
Justin Lawrence,loss,Max Holloway,"0
","32
","1
","0
","UFC 150: Henderson vs Edgar II
          


          
          Aug. 11, 2012","KO/TKO
",2,4:49
Justin Lawrence,win,John Cofer,"1
","54
","1
","0
","The Ultimate Fighter: Live Finale
          


          
          Jun. 01, 2012","KO/TKO
",3,0:19
Justin Lawrence,win,Max Martyniouk,"--
","--
","--
","--
","Strikeforce - Henderson vs. Babalu
          


          
          Dec. 04, 2010",U-DEC,3,5:00
Lance Lawrence,loss,Kevin Syler,"0
","88
","1
","0
","DWCS 3.4
          


          
          Jul. 16, 2019",U-DEC,3,5:00
Ronnie Lawrence,nc,Dan Argueta,"0
","1
","0
","0
","UFC Fight Night: Vettori vs. Cannonier
          


          
          Jun. 17, 2023",Overturned,1,2:20
Ronnie Lawrence,loss,Saidyokub Kakhramonov,"0
","15
","1
","0
","UFC Fight Night: Dos Anjos vs. Fiziev
          


          
          Jul. 09, 2022",U-DEC,3,5:00
Ronnie Lawrence,win,Mana Martinez,"3
","46
","6
","0
","UFC 271: Adesanya vs. Whittaker 2
          


          
          Feb. 12, 2022",U-DEC,3,5:00
Ronnie Lawrence,win,Vince Cachero,"0
","77
","8
","0
","UFC Fight Night: Rozenstruik vs. Gane
          


          
          Feb. 27, 2021","KO/TKO
",3,2:38
Ronnie Lawrence,win,Jose Johnson,"0
","28
","12
","1
","DWCS 4.5
          


          
          Sep. 01, 2020",U-DEC,3,5:00
Eric Lawson,loss,Ron Keslar,"0
","4
","0
","0
","Strikeforce - Diaz vs. Cyborg
          


          
          Jan. 29, 2011","SUB
",1,1:57
Eric Lawson,loss,Wayne Phillips,"--
","--
","--
","--
","Strikeforce Challengers 6
          


          
          Feb. 26, 2010","SUB
",1,4:27
Eric Lawson,win,Waylon Kennell,"--
","--
","--
","--
","Strikeforce - Shamrock vs. Diaz
          


          
          Apr. 11, 2009",KO/TKO,1,4:54
Eric Lawson,win,Tony Johnson,"--
","--
","--
","--
","Strikeforce - Destruction
          


          
          Nov. 21, 2008","SUB
",1,1:28
Eric Lawson,win,Kenneth Seegrist,"0
","4
","3
","1
","Strikeforce - At the Mansion 2
          


          
          Sep. 20, 2008","SUB
",1,3:07
Eric Lawson,win,Jesse Gillespie,"--
","--
","--
","--
","Strikeforce - Melendez vs. Thomson
          


          
          Jun. 27, 2008","SUB
",1,1:03
Eric Lawson,win,Josh Neal,"--
","--
","--
","--
","Strikeforce - Four Men Enter, One Man Survives
          


          
          Nov. 16, 2007","SUB
",2,0:20
Jimmy Lawson,loss,Karl Williams,"0
","1
","0
","0
","DWCS 6.7
          


          
          Sep. 06, 2022",U-DEC,3,5:00
Valmir Lazaro,loss,Michel Prazeres,"0
","41
","0
","0
","UFC Fight Night: Magny vs Gastelum
          


          
          Nov. 21, 2015",S-DEC,3,5:00
Valmir Lazaro,win,James Krause,"0
","87
","0
","0
","UFC 184: Rousey vs Zingano
          


          
          Feb. 28, 2015",S-DEC,3,5:00
Valmir Lazaro,loss,James Vick,"0
","91
","4
","0
","UFC Fight Night: Henderson vs Dos Anjos
          


          
          Aug. 23, 2014",U-DEC,3,5:00
Zviad Lazishvili,loss,Jonathan Martinez,"0
","63
","0
","0
","UFC Fight Night: Costa vs. Vettori
          


          
          Oct. 23, 2021",U-DEC,3,5:00
Mounir Lazzez,loss,Gabriel Bonfim,"0
","9
","0
","0
","UFC 283: Teixeira vs. Hill
          


          
          Jan. 21, 2023","SUB
",1,0:49
Mounir Lazzez,win,Ange Loosa,"0
","141
","0
","0
","UFC Fight Night: Luque vs. Muhammad
          


          
          Apr. 16, 2022",U-DEC,3,5:00
Mounir Lazzez,loss,Warlley Alves,"0
","2
","0
","0
","UFC Fight Night: Chiesa vs. Magny
          


          
          Jan. 20, 2021","KO/TKO
",1,2:35
Mounir Lazzez,win,Abdul Razak Alhassan,"0
","98
","4
","0
","UFC Fight Night: Kattar vs. Ige
          


          
          Jul. 15, 2020",U-DEC,3,5:00
Cung Le,loss,Michael Bisping,"0
","38
","0
","0
","UFC Fight Night: Bisping vs Le
          


          
          Aug. 23, 2014","KO/TKO
",4,0:57
Cung Le,win,Rich Franklin,"1
","8
","0
","0
","UFC Macao: Franklin vs Le
          


          
          Nov. 10, 2012","KO/TKO
",1,2:17
Cung Le,win,Patrick Cote,"0
","55
","2
","0
","UFC 148: Silva vs Sonnen 2
          


          
          Jul. 07, 2012",U-DEC,3,5:00
Cung Le,loss,Wanderlei Silva,"0
","32
","0
","0
","UFC 139: Shogun vs Henderson
          


          
          Nov. 19, 2011","KO/TKO
",2,4:49
Cung Le,win,Scott Smith,"2
","61
","0
","0
","Strikeforce - Fedor vs. Werdum
          


          
          Jun. 26, 2010","KO/TKO
",2,1:46
Cung Le,loss,Scott Smith,"2
","62
","0
","0
","Strikeforce - Evolution
          


          
          Dec. 19, 2009","KO/TKO
",3,3:25
Cung Le,win,Frank Shamrock,"0
","75
","0
","0
","Strikeforce - Shamrock vs. Le
          



          
          Mar. 29, 2008",KO/TKO,3,5:00
Cung Le,win,Sammy Morgan,"2
","45
","7
","2
","Strikeforce - Four Men Enter, One Man Survives
          


          
          Nov. 16, 2007","KO/TKO
",3,1:58
Cung Le,win,Tony Fryklund,"2
","71
","0
","0
","Strikeforce - Shamrock vs. Baroni
          


          
          Jun. 22, 2007","KO/TKO
",3,0:25
Cung Le,win,Jason Von Flue,"0
","2
","0
","0
","Strikeforce - Triple Threat
          


          
          Dec. 08, 2006",KO/TKO,1,0:43
Cung Le,win,Brian Warren,"1
","20
","1
","0
","Strikeforce - Revenge
          


          
          Jun. 09, 2006","KO/TKO
",1,4:19
Cung Le,win,Mike Altman,"1
","8
","0
","0
","Strikeforce - Shamrock vs. Gracie
          


          
          Mar. 10, 2006","KO/TKO
",1,3:51
Thanh Le,win,Lazar Stojadinovic,"1
","13
","0
","0
","DWCS 1.2
          


          
          Jul. 18, 2017","KO/TKO
",2,1:35
Quang Le,win,Gaston Bolanos,"0
","10
","4
","1
","UFC Fight Night: Sandhagen vs. Figueiredo
          


          
          May. 03, 2025","SUB
",2,1:54
Quang Le,loss,Xiao Long,"0
","64
","1
","0
","UFC Fight Night: Yan vs. Figueiredo
          


          
          Nov. 23, 2024","KO/TKO
",3,1:28
Quang Le,loss,Chris Gutierrez,"0
","16
","2
","0
","UFC Fight Night: Tybura vs. Spivac 2
          


          
          Aug. 10, 2024",U-DEC,3,5:00
Carlos Leal,win,Alex Morono,"0
","79
","0
","0
","UFC 313: Pereira vs. Ankalaev
          


          
          Mar. 08, 2025","KO/TKO
",1,4:16
Carlos Leal,loss,Rinat Fakhretdinov,"0
","107
","1
","0
","UFC 308: Topuria vs. Holloway
          


          
          Oct. 26, 2024",U-DEC,3,5:00
Jordan Leavitt,win,Kurt Holobaugh,"0
","1
","3
","1
","UFC Fight Night: Blanchfield vs. Barber
          


          
          May. 31, 2025","SUB
",1,1:39
Jordan Leavitt,loss,Chase Hooper,"0
","3
","0
","0
","UFC Fight Night: Allen vs. Craig
          


          
          Nov. 18, 2023","SUB
",1,2:58
Jordan Leavitt,win,Victor Martinez,"1
","17
","0
","0
","UFC Fight Night: Muniz vs. Allen
          


          
          Feb. 25, 2023","KO/TKO
",1,2:27
Jordan Leavitt,loss,Paddy Pimblett,"0
","16
","3
","0
","UFC Fight Night: Blaydes vs. Aspinall
          


          
          Jul. 23, 2022","SUB
",2,2:46
Jordan Leavitt,win,Trey Ogden,"0
","69
","0
","0
","UFC Fight Night: Luque vs. Muhammad
          


          
          Apr. 16, 2022",S-DEC,3,5:00
Jordan Leavitt,win,Matt Sayles,"0
","9
","1
","3
","UFC Fight Night: Lewis vs. Daukaus
          


          
          Dec. 18, 2021","SUB
",2,2:05
Jordan Leavitt,loss,Claudio Puelles,"0
","21
","2
","0
","UFC Fight Night: Rozenstruik vs. Sakai
          


          
          Jun. 05, 2021",U-DEC,3,5:00
Jordan Leavitt,win,Matt Wiman,"0
","1
","1
","0
","UFC Fight Night: Hermansson vs. Vettori
          


          
          Dec. 05, 2020","KO/TKO
",1,0:22
Jordan Leavitt,win,Luke Flores,"0
","4
","1
","1
","DWCS 4.1
          


          
          Aug. 04, 2020","SUB
",1,4:15
Jerome LeBanner,loss,Satoshi Ishii,"0
","10
","0
","0
","Dynamite!! 2010
          


          
          Dec. 31, 2010",U-DEC,3,5:00
Jerome LeBanner,win,Yoshihiro Akiyama,"1
","6
","0
","0
","K-1 Hero's 1
          


          
          Mar. 26, 2005","KO/TKO
",1,2:24
Chris Leben,loss,Uriah Hall,"0
","11
","0
","0
","UFC 168: Weidman vs Silva 2
          


          
          Dec. 28, 2013",KO/TKO,1,5:00
Chris Leben,loss,Andrew Craig,"0
","30
","0
","0
","UFC 162: Silva vs Weidman
          


          
          Jul. 06, 2013",S-DEC,3,5:00
Chris Leben,loss,Derek Brunson,"0
","40
","0
","0
","UFC 155: Dos Santos vs Velasquez II
          


          
          Dec. 29, 2012",U-DEC,3,5:00
Chris Leben,loss,Mark Munoz,"0
","12
","2
","2
","UFC 138: Leben vs Munoz
          


          
          Nov. 05, 2011",KO/TKO,2,5:00
Chris Leben,win,Wanderlei Silva,"1
","9
","0
","0
","UFC 132: Cruz vs Faber
          


          
          Jul. 02, 2011","KO/TKO
",1,0:27
Chris Leben,loss,Brian Stann,"0
","7
","0
","0
","UFC 125: Resolution
          


          
          Jan. 01, 2011","KO/TKO
",1,3:37
Chris Leben,win,Yoshihiro Akiyama,"0
","46
","0
","4
","UFC 116: Lesnar vs Carwin
          


          
          Jul. 03, 2010","SUB
",3,4:40
Chris Leben,win,Aaron Simpson,"0
","42
","0
","0
","The Ultimate Fighter: Team Liddell vs Team Ortiz Finale
          


          
          Jun. 19, 2010","KO/TKO
",2,4:17
Chris Leben,win,Jay Silva,"0
","60
","2
","2
","UFC Fight Night: Maynard vs Diaz
          


          
          Jan. 11, 2010",U-DEC,3,5:00
Chris Leben,loss,Jake Rosholt,"0
","14
","1
","0
","UFC 102: Couture vs Nogueira
          


          
          Aug. 29, 2009","SUB
",3,1:30
Chris Leben,loss,Michael Bisping,"0
","51
","1
","0
","UFC 89: Bisping vs Leben
          


          
          Oct. 18, 2008",U-DEC,3,5:00
Chris Leben,win,Alessio Sakara,"1
","24
","0
","0
","UFC 82: Pride of a Champion
          


          
          Mar. 01, 2008","KO/TKO
",1,3:16
Chris Leben,win,Terry Martin,"1
","53
","0
","1
","UFC Fight Night: Thomas vs Florian
          


          
          Sep. 19, 2007","KO/TKO
",3,3:56
Chris Leben,loss,Kalib Starnes,"0
","44
","0
","0
","UFC 71: Liddell vs Jackson
          


          
          May. 26, 2007",U-DEC,3,5:00
Chris Leben,loss,Jason MacDonald,"0
","15
","2
","0
","UFC 66: Liddell vs Ortiz 2
          


          
          Dec. 30, 2006","SUB
",2,4:03
Chris Leben,win,Jorge Santiago,"1
","9
","1
","0
","UFC Fight Night 6
          


          
          Aug. 17, 2006","KO/TKO
",2,0:35
Chris Leben,loss,Anderson Silva,"0
","1
","0
","0
","UFC Fight Night 5
          


          
          Jun. 28, 2006","KO/TKO
",1,0:49
Chris Leben,win,Luigi Fioravanti,"0
","36
","5
","0
","UFC Fight Night 4
          


          
          Apr. 06, 2006",U-DEC,3,5:00
Chris Leben,win,Jorge Rivera,"1
","10
","1
","0
","UFC Fight Night 3
          


          
          Jan. 16, 2006","KO/TKO
",1,1:44
Chris Leben,win,Edwin DeWees,"0
","5
","0
","1
","UFC Fight Night 2
          


          
          Oct. 03, 2005","SUB
",1,3:26
Chris Leben,win,Patrick Cote,"0
","26
","1
","0
","UFC Fight Night 1
          


          
          Aug. 06, 2005",S-DEC,3,5:00
Chris Leben,win,Jason Thacker,"0
","27
","1
","0
","The Ultimate Fighter: Team Couture vs. Team Liddell Finale
          


          
          Apr. 09, 2005","KO/TKO
",1,1:35
Chris Leben,loss,Joe Doerksen,"0
","40
","0
","0
","FFC 9
          


          
          May. 14, 2004",U-DEC,3,5:00
Chris Leben,win,Mike Swick,"2
","22
","0
","1
","WEC 9: Cold Blooded
          



          
          Jan. 16, 2004","KO/TKO
",2,0:45
